Date,Inflow,Rainfall,PET
11/06/1970,1.0332,1.1231,5.3124
12/06/1970,1.0563,2.91,3.9899
13/06/1970,1.5801,5.2186,5.6664
14/06/1970,1.259,0.5508,3.8789
15/06/1970,1.9037,7.9038,3.7189
16/06/1970,2.3389,8.0496,3.8202
17/06/1970,1.5519,0.3495,4.0195
18/06/1970,1.2162,0.7478,4.5074
19/06/1970,1.0215,0,4.3996
20/06/1970,0.9056,0,3.8617
21/06/1970,0.8322,0.8233,4.4044
22/06/1970,0.7838,0.1817,4.4103
23/06/1970,0.7498,0.1947,3.7974
24/06/1970,0.7226,0,4.3233
25/06/1970,0.7007,2.3254,3.9923
26/06/1970,0.681,0.2809,4.2593
27/06/1970,1.5904,9.1036,3.6683
28/06/1970,1.7862,0.1817,3.5314
29/06/1970,1.3636,3.3386,3.6406
30/06/1970,2.034,7.945,4.5342
01/07/1970,3.7729,17.7151,3.9958
02/07/1970,1.9574,0.8789,4.0618
03/07/1970,1.4089,0.6872,4.6464
04/07/1970,1.0966,0,4.6422
05/07/1970,0.9324,0.5031,4.9639
06/07/1970,1.0696,3.0275,3.8297
07/07/1970,1.8787,6.9591,3.9387
08/07/1970,2.7357,10.9162,3.9198
09/07/1970,2.6321,10.6279,3.9031
10/07/1970,3.5719,20.4138,4.4786
11/07/1970,2.0088,3.3302,4.2235
12/07/1970,1.5692,2.9017,3.7796
13/07/1970,1.2746,1.2537,4.4495
14/07/1970,1.0394,0.4472,3.9773
15/07/1970,0.9,0,4.4611
16/07/1970,5.6875,49.328,4.132
17/07/1970,1.6602,0,3.9789
18/07/1970,1.3269,2.7274,4.3242
19/07/1970,1.5134,4.9253,4.5679
20/07/1970,2.2322,8.0036,4.1597
21/07/1970,2.0895,5.0506,3.7775
22/07/1970,2.5634,8.8367,4.2267
23/07/1970,1.8492,2.3047,3.7704
24/07/1970,1.3894,1.9729,3.6619
25/07/1970,1.1243,3.6847,4.444
26/07/1970,0.9696,0.799,3.8419
27/07/1970,3.4226,20.6324,3.9678
28/07/1970,3.3734,8.7623,4.2385
29/07/1970,2.2633,1.0659,4.3145
30/07/1970,3.8229,17.5408,3.7949
31/07/1970,8.1739,50.8674,3.5073
01/08/1970,2.7375,2.5746,3.9467
02/08/1970,2.0685,0.6582,3.4775
03/08/1970,2.032,5.5634,3.8649
04/08/1970,2.0524,0,4.1781
05/08/1970,1.5901,3.1249,4.2245
06/08/1970,1.3267,0,3.8102
07/08/1970,1.2875,2.9073,3.4559
08/08/1970,1.94,7.1968,3.8178
09/08/1970,1.6551,2.6774,3.8777
10/08/1970,1.6905,4.6329,4.1771
11/08/1970,3.0463,11.0069,4.4374
12/08/1970,5.5126,18.5169,4.0454
13/08/1970,3.3136,3.2206,3.9006
14/08/1970,2.2403,1.7694,4.2929
15/08/1970,1.6434,2.7505,4.4867
16/08/1970,6.198,40.0159,3.9646
17/08/1970,3.3014,3.0875,4.4341
18/08/1970,2.5563,2.6067,4.1262
19/08/1970,2.3422,5.422,4.0076
20/08/1970,1.9656,2.0757,3.9972
21/08/1970,1.5388,0.5646,4.1882
22/08/1970,1.2344,0.0176,4.0322
23/08/1970,1.0563,2.3964,3.8814
24/08/1970,1.114,5.2925,4.0282
25/08/1970,1.2422,2.0992,3.7769
26/08/1970,1.5323,5.177,3.728
27/08/1970,1.9935,8.1801,3.7198
28/08/1970,2.2983,7.288,3.5852
29/08/1970,1.5607,0.0722,3.577
30/08/1970,2.4527,11.1649,3.9297
31/08/1970,5.7441,26.9545,3.6653
01/09/1970,8.5392,41.5071,4.0787
02/09/1970,6.7623,23.234,3.5664
03/09/1970,4.2297,4.0682,3.5051
04/09/1970,2.961,0.9833,3.445
05/09/1970,2.0595,2.0868,3.8384
06/09/1970,3.3005,14.2879,4.368
07/09/1970,3.8551,7.2669,4.5283
08/09/1970,4.7514,15.6501,4.2871
09/09/1970,5.112,12.8377,3.6752
10/09/1970,4.4358,5.0842,4.1929
11/09/1970,3.2075,1.2449,4.1653
12/09/1970,2.1741,0.2734,3.8546
13/09/1970,1.5903,1.1591,3.8065
14/09/1970,1.257,0.1747,3.5093
15/09/1970,1.0631,0,3.136
16/09/1970,0.9451,0,4.3933
17/09/1970,0.8718,0,4.3251
18/09/1970,0.8226,0.5535,4.477
19/09/1970,0.7876,0,4.161
20/09/1970,0.7597,0.1643,4.4684
21/09/1970,0.7372,1.0334,3.888
22/09/1970,0.7168,1.4448,4.0216
23/09/1970,0.9572,4.0049,3.8087
24/09/1970,1.0856,1.3219,4.4568
25/09/1970,0.8938,0,4.4318
26/09/1970,0.7803,0,4.3915
27/09/1970,0.7107,0.0408,4.0764
28/09/1970,0.8161,2.3106,4.0906
29/09/1970,1.5544,7.9481,3.812
30/09/1970,1.709,0.5401,4.0575
01/10/1970,1.2219,0.1916,4.1331
02/10/1970,1.1151,3.4827,4.6885
03/10/1970,2.229,12.271,3.9717
04/10/1970,2.5708,3.0705,4.0483
05/10/1970,1.8082,0.309,3.8739
06/10/1970,1.2805,0,4.0237
07/10/1970,0.9808,0,3.9497
08/10/1970,0.8073,0.0683,4.3487
09/10/1970,0.7054,0.4884,3.7633
10/10/1970,0.642,0.0156,4.1446
11/10/1970,0.9576,5.989,4.26
12/10/1970,1.1485,0,4.5543
13/10/1970,0.8777,0,4.1681
14/10/1970,0.721,0,4.5045
15/10/1970,0.629,0,3.949
16/10/1970,0.5717,0.1704,4.345
17/10/1970,0.5348,0,4.2522
18/10/1970,0.5091,0,4.1637
19/10/1970,0.4895,0,4.3294
20/10/1970,0.4743,0,3.8558
21/10/1970,0.4607,0,3.8526
22/10/1970,0.4484,0,3.79
23/10/1970,0.4367,0,4.0663
24/10/1970,0.4254,0,4.4621
25/10/1970,0.4154,0,4.0111
26/10/1970,0.4049,0,4.4382
27/10/1970,0.3951,0,4.3943
28/10/1970,0.3853,0,4.6057
29/10/1970,0.376,0,4.5811
30/10/1970,0.3672,0,4.3525
31/10/1970,0.3587,0,3.9381
01/11/1970,0.35,0,4.0138
02/11/1970,0.3415,0,4.0835
03/11/1970,0.3332,0,4.1964
04/11/1970,0.3256,0,3.7176
05/11/1970,0.3173,0,4.132
06/11/1970,0.3096,0,4.2413
07/11/1970,0.302,0,4.3432
08/11/1970,0.2948,0,4.2248
09/11/1970,0.2884,0,3.471
10/11/1970,0.2816,0,3.3524
11/11/1970,0.2741,0,3.9991
12/11/1970,0.2677,0,3.775
13/11/1970,0.2614,0,3.6296
14/11/1970,0.2549,0,3.821
15/11/1970,0.249,0,3.5378
16/11/1970,0.2425,0,3.9697
17/11/1970,0.2367,0,3.8682
18/11/1970,0.2311,0,3.7665
19/11/1970,0.2254,0,3.8105
20/11/1970,0.22,0,3.774
21/11/1970,0.2148,0,3.5916
22/11/1970,0.2098,0,3.4005
23/11/1970,0.2045,0,3.6523
24/11/1970,0.1994,0,3.7922
25/11/1970,0.1949,0,3.4475
26/11/1970,0.1897,0,3.874
27/11/1970,0.1855,0,3.45
28/11/1970,0.1811,0,3.3015
29/11/1970,0.1767,0,3.2758
30/11/1970,0.1724,0,3.3342
01/12/1970,0.168,0,3.5445
02/12/1970,0.164,0,3.4576
03/12/1970,0.16,0,3.4248
04/12/1970,0.1561,0,3.44
05/12/1970,0.1523,0,3.4119
06/12/1970,0.1488,0,3.1748
07/12/1970,0.1448,0,3.4881
08/12/1970,0.1416,0,3.2029
09/12/1970,0.1381,0,3.1718
10/12/1970,0.1347,0,3.1813
11/12/1970,0.1312,0,3.4192
12/12/1970,0.128,0,3.4092
13/12/1970,0.1248,0,3.4704
14/12/1970,0.122,0,3.2148
15/12/1970,0.1189,0,3.3178
16/12/1970,0.1161,0,3.1446
17/12/1970,0.1135,0,2.8703
18/12/1970,0.1104,0,3.2529
19/12/1970,0.1079,0,2.9685
20/12/1970,0.1053,0,2.9513
21/12/1970,0.1027,0,2.9463
22/12/1970,0.1002,0,2.8951
23/12/1970,0.0975,0,3.1112
24/12/1970,0.0951,0,3.1054
25/12/1970,0.0928,0,3.0423
26/12/1970,0.0902,0,3.2966
27/12/1970,0.088,0,3.3188
28/12/1970,0.0859,0,3.2535
29/12/1970,0.0839,0,3.0424
30/12/1970,0.0816,0,3.2342
31/12/1970,0.0795,0,3.2899
01/01/1971,0.0778,0,3.0594
02/01/1971,0.0759,0,2.9929
03/01/1971,0.0739,0,3.0489
04/01/1971,0.072,0,3.144
05/01/1971,0.0703,0,3.0766
06/01/1971,0.0686,0,2.9856
07/01/1971,0.0668,0,3.0413
08/01/1971,0.0652,0,2.9595
09/01/1971,0.0634,0,3.098
10/01/1971,0.0616,0,3.254
11/01/1971,0.0601,0,3.1912
12/01/1971,0.0586,0,3.2232
13/01/1971,0.057,0,3.3064
14/01/1971,0.0557,0,3.2051
15/01/1971,0.0541,0,3.3034
16/01/1971,0.0527,0,3.3635
17/01/1971,0.2706,6.0229,3.3798
18/01/1971,0.4932,2.2891,3.1354
19/01/1971,0.4731,0,3.1916
20/01/1971,0.3076,0,3.4248
21/01/1971,0.2148,0,3.2918
22/01/1971,0.162,0,3.2665
23/01/1971,0.1315,0,3.4509
24/01/1971,0.1134,0,3.639
25/01/1971,0.1025,0,3.5938
26/01/1971,0.5596,8.4888,3.6648
27/01/1971,0.9543,1.1688,3.3787
28/01/1971,0.6033,0.0041,2.7143
29/01/1971,0.4131,1.1045,2.983
30/01/1971,0.2982,0,3.5408
31/01/1971,0.2332,0.6554,3.3173
01/02/1971,0.1951,2.2549,3.5741
02/02/1971,0.1721,2.2305,3.8693
03/02/1971,0.158,2.2305,3.7832
04/02/1971,0.1487,1.3476,3.6915
05/02/1971,0.142,0,3.6305
06/02/1971,0.1366,0,3.9047
07/02/1971,0.1322,0,3.9355
08/02/1971,0.1282,0,4.1415
09/02/1971,0.1252,0,3.7594
10/02/1971,0.1219,0,3.7745
11/02/1971,0.1187,0,3.871
12/02/1971,0.1154,0,4.1342
13/02/1971,0.1129,0,3.8214
14/02/1971,0.1099,0,3.9552
15/02/1971,0.1068,0,4.2845
16/02/1971,0.1038,0,4.659
17/02/1971,0.1014,0,4.4748
18/02/1971,0.0989,0,4.4392
19/02/1971,0.0967,0,4.0995
20/02/1971,0.0937,0,4.68
21/02/1971,0.0918,0,4.2163
22/02/1971,0.0895,1.6232,4.2866
23/02/1971,0.5423,8.2756,3.8794
24/02/1971,1.2063,7.6411,4.7808
25/02/1971,1.2951,0.6183,4.7593
26/02/1971,0.8162,1.0068,4.5521
27/02/1971,0.5474,1.8584,4.7065
28/02/1971,0.4381,3.3374,4.9193
01/03/1971,0.3989,0,4.7232
02/03/1971,0.3124,0,4.8428
03/03/1971,0.2627,0,4.3359
04/03/1971,0.2332,0,3.8506
05/03/1971,0.2136,0,4.6222
06/03/1971,0.201,0,4.6502
07/03/1971,0.1915,0,5.1499
08/03/1971,0.1852,0,4.4657
09/03/1971,0.1788,0,5.1264
10/03/1971,0.1738,0,4.9791
11/03/1971,0.1692,0,5.0072
12/03/1971,0.1648,0,4.9735
13/03/1971,0.1602,0,5.4072
14/03/1971,0.1566,0,4.9952
15/03/1971,0.1519,0,5.7322
16/03/1971,0.1484,0,5.4656
17/03/1971,0.1447,0,5.5271
18/03/1971,0.1414,0,5.16
19/03/1971,0.1371,0,5.9918
20/03/1971,0.1341,0,5.5492
21/03/1971,0.1306,0,5.7249
22/03/1971,0.1272,0,5.8236
23/03/1971,0.1248,0,5.1012
24/03/1971,0.1209,0.5,5.837
25/03/1971,0.1179,0,5.8227
26/03/1971,0.1152,0,5.5769
27/03/1971,0.1119,1.0669,5.99
28/03/1971,0.1091,1.6003,5.9173
29/03/1971,0.1068,0,5.4974
30/03/1971,0.1033,0,6.2866
31/03/1971,0.101,0,5.9832
01/04/1971,0.0988,0.0061,5.5365
02/04/1971,0.0966,0,5.2799
03/04/1971,0.0935,0,5.9798
04/04/1971,0.0912,0,5.8871
05/04/1971,0.0892,0.0048,5.4913
06/04/1971,0.1296,2.2756,5.2792
07/04/1971,0.1811,0,4.9919
08/04/1971,0.1403,0,5.0515
09/04/1971,0.364,4.3371,4.5247
10/04/1971,0.4803,0,4.7064
11/04/1971,0.3199,0.4115,4.6755
12/04/1971,0.2287,0.3157,5.447
13/04/1971,0.1771,0.5424,5.4159
14/04/1971,0.1465,0,6.1777
15/04/1971,0.1288,0.1317,6.0211
16/04/1971,0.2533,3.1001,6.1971
17/04/1971,0.4381,1.5754,5.4655
18/04/1971,0.9748,10.1758,6.0903
19/04/1971,1.0934,3.3096,5.8577
20/04/1971,0.7998,1.34,5.0699
21/04/1971,0.5803,2.16,3.8883
22/04/1971,0.4755,0.0565,4.4259
23/04/1971,0.353,0,6.2975
24/04/1971,0.2837,1.6146,6.2046
25/04/1971,0.2868,1.5364,5.831
26/04/1971,0.279,0,6.1715
27/04/1971,0.2383,0,6.2615
28/04/1971,0.2137,0,6.1335
29/04/1971,0.41,3.9635,5.2369
30/04/1971,1.0098,8.216,5.0011
01/05/1971,0.6053,2.7091,5.6783
02/05/1971,0.3946,0,5.6548
03/05/1971,0.3241,0,6.1935
04/05/1971,0.2836,0,5.2401
05/05/1971,0.2575,0,5.7639
06/05/1971,0.2401,0,6.5734
07/05/1971,0.2284,0,6.6277
08/05/1971,0.2195,0,6.653
09/05/1971,0.3289,2.4514,5.6185
10/05/1971,0.2645,0.9148,5.0479
11/05/1971,0.3537,3.3052,5.8922
12/05/1971,0.3729,2.9577,5.699
13/05/1971,0.2291,0,5.9536
14/05/1971,0.2188,0,6.085
15/05/1971,0.2932,1.6783,6.3365
16/05/1971,0.496,6.168,6.7204
17/05/1971,0.4874,0.2634,6.0161
18/05/1971,0.3676,0.7318,5.7897
19/05/1971,0.3149,0.4276,5.8361
20/05/1971,0.2837,2.787,5.849
21/05/1971,0.461,2.9998,6.478
22/05/1971,0.6841,2.9746,5.0453
23/05/1971,0.5452,0,5.9671
24/05/1971,0.4079,0.5447,5.4093
25/05/1971,0.3285,0,5.6151
26/05/1971,0.4683,2.4519,6.7335
27/05/1971,0.5014,0.9984,5.3569
28/05/1971,0.5222,2.4782,4.353
29/05/1971,1.3558,13.4721,5.4601
30/05/1971,0.8177,0,6.0501
31/05/1971,0.5973,0,5.273
01/06/1971,0.4718,0,4.3011
02/06/1971,0.3978,0.4564,4.7414
03/06/1971,0.3544,2.2552,3.9561
04/06/1971,4.4871,63.0938,3.0272
05/06/1971,5.1387,44.6799,3.8454
06/06/1971,3.2537,22.0482,3.4014
07/06/1971,1.1431,2.0684,3.4623
08/06/1971,0.9573,0.3248,3.4622
09/06/1971,1.1932,2.7687,4.2715
10/06/1971,0.9203,0.5218,4.1074
11/06/1971,0.8549,0,4.458
12/06/1971,0.8104,0,4.5866
13/06/1971,0.7786,0,3.7247
14/06/1971,0.7526,1.4742,3.6898
15/06/1971,0.8524,2.9016,3.3123
16/06/1971,0.9737,2.423,4.354
17/06/1971,2.7877,16.3909,3.5356
18/06/1971,1.843,2.1976,3.8447
19/06/1971,1.5267,2.4615,3.1545
20/06/1971,1.2333,0.2335,3.9056
21/06/1971,3.7868,22.7341,3.4949
22/06/1971,1.9615,6.0006,2.8941
23/06/1971,1.3795,2.0321,3.7328
24/06/1971,1.1403,0.7016,3.0594
25/06/1971,1.2877,4.1006,3.2391
26/06/1971,1.7961,7.4585,3.0104
27/06/1971,2.2061,6.2129,3.0015
28/06/1971,1.5989,0.8597,3.2868
29/06/1971,5.4854,40.9027,3.5569
30/06/1971,1.4054,0.6085,3.526
01/07/1971,1.509,4.3994,3.7021
02/07/1971,1.3758,1.6556,3.3835
03/07/1971,1.3409,2.707,3.8293
04/07/1971,1.2924,1.3144,3.6365
05/07/1971,3.0698,15.8992,3.6925
06/07/1971,3.5377,11.7864,3.5477
07/07/1971,2.3096,1.243,3.5039
08/07/1971,1.692,0.1225,3.9131
09/07/1971,1.3067,1.1637,4.0424
10/07/1971,1.0838,0.2058,4.1541
11/07/1971,1.3107,5.4617,3.6211
12/07/1971,1.5769,3.085,4.3238
13/07/1971,2.5711,10.2335,3.6637
14/07/1971,3.7007,15.5022,3.4
15/07/1971,4.861,18.3906,3.1451
16/07/1971,5.6706,25.1504,3.6953
17/07/1971,4.3521,12.3051,3.718
18/07/1971,3.403,5.6486,3.8979
19/07/1971,7.336,38.6898,3.3496
20/07/1971,8.5968,36.5826,3.9406
21/07/1971,6.423,12.8294,3.4771
22/07/1971,4.7103,0.644,3.7478
23/07/1971,3.0549,0.3753,3.5864
24/07/1971,2.1124,0,3.3868
25/07/1971,3.3211,12.8963,3.3685
26/07/1971,8.4862,35.8218,3.2584
27/07/1971,6.7506,15.3978,3.4697
28/07/1971,5.1406,2.8022,3.2779
29/07/1971,3.4361,0.9187,3.4333
30/07/1971,2.8733,3.9328,3.539
31/07/1971,3.0508,6.1728,3.5113
01/08/1971,2.8546,3.6749,3.6154
02/08/1971,3.334,8.2291,3.4125
03/08/1971,3.4886,6.0598,3.3762
04/08/1971,2.5383,0.6491,3.5449
05/08/1971,1.7888,0.1542,3.4411
06/08/1971,1.6079,2.3701,3.4464
07/08/1971,4.024,17.4999,3.3582
08/08/1971,7.6373,33.8677,3.0781
09/08/1971,6.5088,14.8052,3.2651
10/08/1971,4.8239,3.573,3.4056
11/08/1971,3.2903,1.1597,3.4643
12/08/1971,2.2199,1.6899,3.7219
13/08/1971,1.7682,1.7263,3.4884
14/08/1971,1.577,0.7586,3.3118
15/08/1971,1.2417,0.7219,3.487
16/08/1971,1.1598,3.1703,3.6779
17/08/1971,2.0967,10.8556,3.4596
18/08/1971,3.436,7.1001,3.1392
19/08/1971,3.0983,1.1529,3.4381
20/08/1971,2.5881,6.0756,3.2736
21/08/1971,2.3937,2.1444,3.145
22/08/1971,2.0896,2.9185,3.6355
23/08/1971,1.8622,2.4274,3.5962
24/08/1971,1.5527,1.2323,3.7955
25/08/1971,1.4759,4.7401,3.427
26/08/1971,1.8835,6.1979,3.3179
27/08/1971,3.3963,14.8485,3.1199
28/08/1971,4.4279,10.0531,3.2188
29/08/1971,4.8501,9.6227,3.1651
30/08/1971,4.988,10.3314,3.0039
31/08/1971,3.9535,5.3241,3.2481
01/09/1971,2.7844,3.0607,3.9597
02/09/1971,1.9304,3.095,3.8172
03/09/1971,2.1082,7.8522,3.6625
04/09/1971,4.3783,16.0196,3.949
05/09/1971,4.324,9.6531,3.9832
06/09/1971,4.6058,10.7905,4.2604
07/09/1971,3.9576,6.7625,3.7311
08/09/1971,3.1419,2.3265,3.9649
09/09/1971,2.1279,1.586,4.2144
10/09/1971,1.5557,0.948,3.8815
11/09/1971,1.2284,0.3523,4.1161
12/09/1971,2.8445,14.3805,4.3677
13/09/1971,2.5936,1.2698,5.0292
14/09/1971,2.0065,1.8694,4.7838
15/09/1971,1.6244,0,4.8379
16/09/1971,1.2503,0,4.6655
17/09/1971,1.0343,0,4.3742
18/09/1971,0.9063,0,4.0348
19/09/1971,0.8475,0.5634,4.3395
20/09/1971,1.1881,5.4215,4.3616
21/09/1971,1.7629,4.5513,3.9919
22/09/1971,1.997,4.2951,3.9234
23/09/1971,1.595,0.9319,4.2638
24/09/1971,1.1943,0.0643,4.1934
25/09/1971,0.9644,0.1819,4.0357
26/09/1971,0.9381,2.064,3.6091
27/09/1971,0.9624,1.7052,3.8473
28/09/1971,1.0342,3.2045,3.6974
29/09/1971,3.206,17.8737,3.5523
30/09/1971,3.359,10.3651,3.7501
01/10/1971,2.4718,0.9556,3.8215
02/10/1971,1.7015,0,3.8054
03/10/1971,2.8654,14.1319,3.6664
04/10/1971,3.4635,11.545,3.8585
05/10/1971,2.0979,3.4151,3.9821
06/10/1971,1.8416,3.9417,4.5844
07/10/1971,1.4176,2.6228,3.9488
08/10/1971,1.3386,2.9508,4.3704
09/10/1971,1.2077,0.0956,4.1692
10/10/1971,0.9997,0.1102,4.0434
11/10/1971,0.8761,0,4.1632
12/10/1971,0.7994,0,4.6148
13/10/1971,0.7502,0,3.8457
14/10/1971,4.9453,43.1932,3.9093
15/10/1971,9.252,74.5823,3.9159
16/10/1971,6.0784,23.8052,4.0928
17/10/1971,5.4834,12.8975,3.6972
18/10/1971,4.0802,1.8217,3.28
19/10/1971,2.7178,1.1208,4.3817
20/10/1971,2.0942,2.6717,3.9994
21/10/1971,5.7304,28.7844,4.1858
22/10/1971,5.547,8.8903,3.1445
23/10/1971,4.197,0,4.2346
24/10/1971,2.7407,0.9882,4.1151
25/10/1971,1.9212,0,4.3556
26/10/1971,1.4568,0,3.9351
27/10/1971,1.1888,0,4.3301
28/10/1971,1.0312,0,4.0652
29/10/1971,0.9355,0.1225,3.2943
30/10/1971,1.3597,5.5307,3.8279
31/10/1971,7.1181,52.4472,3.742
01/11/1971,3.6652,0.5167,3.2828
02/11/1971,2.4505,0,3.0758
03/11/1971,1.7648,0,3.6551
04/11/1971,1.3741,0,3.8969
05/11/1971,1.1479,0,3.7977
06/11/1971,1.0132,0,3.4854
07/11/1971,0.929,0,3.6922
08/11/1971,0.8736,0,3.6961
09/11/1971,0.8346,0,3.3559
10/11/1971,0.804,0,3.6967
11/11/1971,0.7788,0,3.9998
12/11/1971,0.7573,0,3.704
13/11/1971,0.7374,0,3.7197
14/11/1971,0.7187,0,3.8203
15/11/1971,0.7011,0,3.6781
16/11/1971,0.6839,0,3.7382
17/11/1971,0.6673,0,3.8249
18/11/1971,0.652,0,3.0678
19/11/1971,0.6359,0,3.4895
20/11/1971,0.6207,0,3.4453
21/11/1971,0.6058,0,3.5055
22/11/1971,0.5913,0,3.5141
23/11/1971,0.5771,0,3.5337
24/11/1971,0.5633,0,3.4502
25/11/1971,0.5496,0,3.7178
26/11/1971,0.5366,0,3.4863
27/11/1971,0.5237,0,3.5062
28/11/1971,0.5113,0,3.4209
29/11/1971,0.4991,0,3.3588
30/11/1971,0.4872,0,3.2484
01/12/1971,0.4752,0,3.5851
02/12/1971,0.464,0,3.3301
03/12/1971,0.4527,0,3.4996
04/12/1971,0.4422,0,3.1773
05/12/1971,0.4315,0,3.266
06/12/1971,0.4213,0,3.1261
07/12/1971,0.4109,0,3.4158
08/12/1971,0.4012,0,3.271
09/12/1971,0.3915,0,3.2951
10/12/1971,0.3825,0,2.8849
11/12/1971,0.3729,0,3.2651
12/12/1971,0.3639,0,3.3064
13/12/1971,0.3553,0,3.1953
14/12/1971,0.3467,0,3.2719
15/12/1971,0.3385,0,3.0466
16/12/1971,0.3302,0,3.2202
17/12/1971,0.3224,0,3.1048
18/12/1971,0.3144,0,3.2961
19/12/1971,0.307,0,3.1178
20/12/1971,0.2997,0,3.0618
21/12/1971,0.2923,0,3.2359
22/12/1971,0.2853,0,3.2038
23/12/1971,0.2785,0,3.0739
24/12/1971,0.2721,0,2.8432
25/12/1971,0.2653,0,3.0431
26/12/1971,0.2588,0,3.126
27/12/1971,0.2525,0,3.2175
28/12/1971,0.2463,0,3.2386
29/12/1971,0.2406,0,3.0304
30/12/1971,0.2346,0,3.1824
31/12/1971,0.2291,0,3.0782
01/01/1972,0.2234,0,3.2078
02/01/1972,0.218,0,3.1404
03/01/1972,0.2129,0,3.0052
04/01/1972,0.2076,0,3.188
05/01/1972,0.2027,0,3.0218
06/01/1972,0.1976,0,3.1977
07/01/1972,0.1929,0,3.0676
08/01/1972,0.1883,0,3.0225
09/01/1972,0.1835,0,3.2225
10/01/1972,0.1792,0,3.1361
11/01/1972,0.1749,0,3.0098
12/01/1972,0.1706,0,3.1231
13/01/1972,0.1663,0,3.2455
14/01/1972,0.1621,0,3.3927
15/01/1972,0.1581,0,3.3929
16/01/1972,0.1543,0,3.3278
17/01/1972,0.1505,0,3.3435
18/01/1972,0.1467,0,3.4641
19/01/1972,0.143,0,3.5572
20/01/1972,0.1397,0,3.3826
21/01/1972,0.1362,0,3.4753
22/01/1972,0.1329,0,3.4293
23/01/1972,0.1294,0,3.7037
24/01/1972,0.1264,0,3.5251
25/01/1972,0.1232,0,3.5441
26/01/1972,0.1201,0,3.6048
27/01/1972,0.117,0,3.8
28/01/1972,0.1141,0,3.7609
29/01/1972,0.1112,0,3.7931
30/01/1972,0.1086,0,3.7279
31/01/1972,0.1057,0,3.8866
01/02/1972,0.1034,0,3.6137
02/02/1972,0.1007,0,3.6768
03/02/1972,0.098,0.0046,3.8593
04/02/1972,0.0957,0.1429,3.7176
05/02/1972,0.0934,0.0066,3.6285
06/02/1972,0.0911,0.0041,3.6762
07/02/1972,0.0889,0.0244,3.5201
08/02/1972,0.0866,0,3.6786
09/02/1972,0.0848,0,3.2814
10/02/1972,0.0825,0,3.4163
11/02/1972,0.0801,0,3.7633
12/02/1972,0.0779,0,3.9968
13/02/1972,0.076,0,3.9221
14/02/1972,0.074,0.2355,3.9618
15/02/1972,0.0722,0,3.9051
16/02/1972,0.071,1.5046,3.2526
17/02/1972,0.4605,7.7046,4.1085
18/02/1972,0.9216,0.0799,4.2048
19/02/1972,0.5765,0,4.241
20/02/1972,0.3834,0,3.9983
21/02/1972,0.2744,0,3.9817
22/02/1972,0.212,0,4.2639
23/02/1972,0.176,0,4.2579
24/02/1972,0.1545,0,4.3802
25/02/1972,0.1409,0,4.5769
26/02/1972,0.1324,0,4.3771
27/02/1972,0.1261,0,4.3959
28/02/1972,0.1211,0,4.6202
29/02/1972,0.1171,0,4.7398
01/03/1972,0.1139,0,4.4849
02/03/1972,0.1102,0,5.0996
03/03/1972,0.1079,0,4.46
04/03/1972,0.1044,0,5.2447
05/03/1972,0.1021,0,4.8388
06/03/1972,0.0992,0,5.1192
07/03/1972,0.0965,0,5.2653
08/03/1972,0.0951,0,4.2682
09/03/1972,0.0917,0.8704,5.2611
10/03/1972,0.0896,0,4.9942
11/03/1972,0.087,0,5.4067
12/03/1972,0.085,0,5.0974
13/03/1972,0.0824,0,5.5856
14/03/1972,0.0808,0,5.0305
15/03/1972,0.0784,0,5.4026
16/03/1972,0.0763,0,5.4334
17/03/1972,0.0742,0,5.6318
18/03/1972,0.0724,0,5.5061
19/03/1972,0.0702,0,5.8204
20/03/1972,0.0692,0,5.0025
21/03/1972,0.0663,0,6.0855
22/03/1972,0.0646,0,6.0803
23/03/1972,0.0631,0,5.8724
24/03/1972,0.0616,0,5.724
25/03/1972,0.0595,0,6.1478
26/03/1972,0.058,0,6.1048
27/03/1972,0.0567,0,5.8808
28/03/1972,0.0546,0,6.4218
29/03/1972,0.0549,0,4.6768
30/03/1972,0.0522,0,5.9001
31/03/1972,0.0507,0,5.9886
01/04/1972,0.0488,0.016,6.4997
02/04/1972,0.0478,0,6.2439
03/04/1972,0.0465,0,6.1753
04/04/1972,0.0456,0.0197,5.7716
05/04/1972,0.0442,0,6.0124
06/04/1972,0.0435,0.0169,5.4955
07/04/1972,0.0412,0,6.538
08/04/1972,0.04,0,6.569
09/04/1972,0.0386,0,6.8292
10/04/1972,0.0378,0.0119,6.5631
11/04/1972,0.0367,0,6.6066
12/04/1972,0.0361,0.0781,6.0943
13/04/1972,0.0351,0,6.0955
14/04/1972,0.0335,0.1295,6.7353
15/04/1972,0.0338,0.6153,5.4715
16/04/1972,0.2537,6.0627,6.7892
17/04/1972,0.5117,0,6.7518
18/04/1972,0.3185,0,6.8487
19/04/1972,0.2112,0.0468,5.9233
20/04/1972,0.1497,0,6.378
21/04/1972,0.1141,1.8027,7.1435
22/04/1972,0.0945,0,6.6444
23/04/1972,0.0821,0,6.9941
24/04/1972,0.0752,0.1441,6.4065
25/04/1972,0.0698,0,6.906
26/04/1972,0.0668,0.1098,6.3542
27/04/1972,0.0639,0,6.6395
28/04/1972,0.0622,0,6.1281
29/04/1972,0.0597,0,6.7185
30/04/1972,0.0579,0,6.7069
01/05/1972,0.0557,0,7.3151
02/05/1972,0.0551,0.0242,6.3463
03/05/1972,0.0527,0,7.2386
